,url,name,address,field1,field2,field3,field4,field5
536,https://datacenters.com/equinix-da3-dallas,Equinix: DA3 Dallas Data Center,"1950 North Stemmons Freeway, Dallas, TX, USA",50738 sqft total space,25869 sqft colocation space,60 MW total power,0 colocation products,7.46 miles to nearest airport
537,https://datacenters.com/colocrossing-nj1-new-york,ColoCrossing: NJ1 - New York Data Center,"101 Possumtown Rd, Piscataway Township, NJ, USA",360000 sqft total space,36.4 MW total power,0 colocation products,18.02 miles to nearest airport,
538,https://datacenters.com/neutron-colocation-spokane,Neutron Colocation: Spokane Data Center,"422 West Riverside Avenue, Spokane, WA, USA",50000 sqft total space,2000 sqft colocation space,0 colocation products,4.35 miles to nearest airport,
539,https://datacenters.com/firstlight-brunswick,FirstLight: Brunswick Data Center,"14 Resilient Circle, Brunswick, ME, USA",52000 sqft total space,0 colocation products,119.31 miles to nearest airport,,
540,https://datacenters.com/data-canopy-chicago-aurora,Data Canopy: Chicago (Aurora),"2905 Diehl Rd, Aurora, IL 60502, USA",70000 sqft total space,34000 sqft colocation space,48.78 MW total power,0 colocation products,21.13 miles to nearest airport
541,https://datacenters.com/fortress-sf1-san-francisco,Fortress Data Centers: SF1: San Francisco,"274 Brannan Street, San Francisco, CA, USA",105225 sqft total space,20000 sqft colocation space,3.5 MW total power,0 colocation products,11.19 miles to nearest airport
542,https://datacenters.com/365-ga1-alpharetta,365 Data Centers: GA1 Alpharetta Data Center,"11650 Great Oaks Way, Alpharetta, GA, USA",77300 sqft total space,45000 sqft colocation space,4.3 MW total power,0 colocation products,30.45 miles to nearest airport
543,https://datacenters.com/opus-interactive-northern-virginia,Opus Interactive: Northern Virginia Data Center,"11680 Hayden Rd, Manassas, VA, USA",600000 sqft total space,60 MW total power,0 colocation products,12.43 miles to nearest airport,
544,https://datacenters.com/firstlight-portsmouth,FirstLight: Portsmouth Data Center,"359 Corporate Drive, Portsmouth, NH, USA",8700 sqft total space,0 colocation products,49.71 miles to nearest airport,,
545,https://datacenters.com/firstlight-albany,FirstLight: Albany Data Center,"11 North Pearl Street, Albany, NY, USA",8000 sqft total space,0 colocation products,6.84 miles to nearest airport,,
546,https://datacenters.com/digital-realty-new-york-ewr20,Digital Realty: New York EWR20 Data Center,"100 Delawanna Avenue, Clifton, NJ, USA",183000 sqft total space,179000 sqft colocation space,11 MW total power,0 colocation products,9.9 miles to nearest airport
547,https://datacenters.com/centersquare-ewr3-piscataway-campus,Centersquare: EWR3 Piscataway Data Center Campus,"3 Corporate Place, Piscataway, NJ, USA",802397 sqft total space,802397 sqft colocation space,12 MW total power,0 colocation products,17.4 miles to nearest airport
548,https://datacenters.com/1547-critical-systems-realty-miwi1-wells-building,1547 Critical Systems Realty: MIWI1 Wells Building Data Center,"324 East Wisconsin Avenue, Milwaukee, WI, USA",160000 sqft total space,12 MW total power,0 colocation products,73.33 miles to nearest airport,
549,https://datacenters.com/digital-realty-boston-bos16,Digital Realty: Boston BOS16 Data Center,"105 Cabot Street, Needham, MA, USA",133000 sqft total space,40000 sqft colocation space,10 MW total power,0 colocation products,11.2 miles to nearest airport
550,https://datacenters.com/flexential-richmond,Flexential: Richmond Data Center,"8851 Park Central Drive suite b, Richmond, VA 23227, USA",28594 sqft total space,10500 sqft colocation space,2.8 MW total power,0 colocation products,11.19 miles to nearest airport
551,https://datacenters.com/iron-mountain-va-7-northern-virginia,Iron Mountain Data Centers: VA-7 - Northern Virginia Data Center,"8330 Bethlehem Road, Manassas, VA, USA",36 MW total power,0 colocation products,12.43 miles to nearest airport,,
552,https://datacenters.com/sabey-sdc-seattle,Sabey Data Centers: SDC Seattle Data Center,"3355 35th Ave S, Tukwila, WA 98168, USA",900000 sqft total space,70 MW total power,0 colocation products,2.49 miles to nearest airport,
553,https://datacenters.com/tierpoint-spokane-spo03,TierPoint: Spokane SPO03 Data Center,"23017 East Mission Avenue, Liberty Lake, WA 99019, USA",16500 sqft total space,10000 sqft colocation space,0 colocation products,18.65 miles to nearest airport,
554,https://datacenters.com/databank-ord2-downtown-chicago-metro,DataBank: ORD2 Downtown Chicago Metro Data Center,"840 South Canal Street, Chicago, IL, USA",14500 sqft total space,11470 sqft colocation space,2 MW total power,0 colocation products,14.92 miles to nearest airport
555,https://datacenters.com/digital-realty-miami-mia10,Digital Realty: Miami MIA10 Data Center,"36 Northeast 2nd Street, Miami, FL 33132, USA",162000 sqft total space,134000 sqft colocation space,2 MW total power,0 colocation products,5.6 miles to nearest airport
556,https://datacenters.com/databank-ind2-downtown-indianapolis,DataBank: IND2 Downtown Indianapolis Data Center,"650 West Henry Street, Indianapolis, IN, USA",46000 sqft total space,31080 sqft colocation space,3.75 MW total power,0 colocation products,6.84 miles to nearest airport
557,https://datacenters.com/unitedlayer-las-vegas-north,UnitedLayer: Las Vegas North Data Center,"7135 South Decatur Boulevard, Las Vegas, NV, USA",324800 sqft total space,111000 sqft colocation space,1.44 MW total power,0 colocation products,3.11 miles to nearest airport
558,https://datacenters.com/flexential-charlotte-south,Flexential: Charlotte - South Data Center,"8910 Lenox Pointe Drive, Charlotte, NC, USA",66666 sqft total space,13600 sqft colocation space,2.36 MW total power,0 colocation products,5.6 miles to nearest airport
559,https://datacenters.com/aubix-auburn,AUBix: Auburn Data Center,"1571 W Samford Ave, Auburn, AL 36832, USA",40000 sqft total space,22000 sqft colocation space,0 colocation products,95.07 miles to nearest airport,
560,https://datacenters.com/vantage-wa1-quincy-campus,Vantage Data Centers: WA1 Quincy Data Center Campus,"2101 M Street Northeast, Quincy, WA, USA",775000 sqft total space,512000 sqft colocation space,89 MW total power,0 colocation products,117.44 miles to nearest airport
561,https://datacenters.com/inap-boston-2,INAP: Boston 2 Data Center,"50 Inner Belt Road, Somerville, MA, USA",71062 sqft total space,71062 sqft colocation space,0 colocation products,3.1 miles to nearest airport,
562,https://datacenters.com/databank-msp2-east-twin-cities,DataBank: MSP2 East Twin Cities Data Center,"3255 Neil Armstrong Blvd, Eagan, MN, USA",90000 sqft total space,48860 sqft colocation space,5 MW total power,0 colocation products,3.73 miles to nearest airport
563,https://datacenters.com/equinix-sv15-silicon-valley,Equinix: SV15 Silicon Valley Data Center,"2970 Corvin Drive, Santa Clara, CA, USA",44231 sqft total space,28511 sqft colocation space,0 colocation products,3.11 miles to nearest airport,
564,https://datacenters.com/cloudhq-sjc-campus-united-states,CloudHQ: SJC Campus United States,"552 Reed St, Santa Clara, California 95050, USA",0 colocation products,0.81 miles to nearest airport,,,
565,https://datacenters.com/cologix-lak1-lakeland,Cologix: LAK1 Lakeland Data Center,"2850 Interstate Drive, Lakeland, FL, USA",105000 sqft total space,105000 sqft colocation space,0 colocation products,50.34 miles to nearest airport,
566,https://datacenters.com/lumen-chicago-2,Lumen: Chicago 2 Data Center,"900 North Kingsbury Street, Chicago, IL, USA",182016 sqft total space,10840 sqft colocation space,8.5 MW total power,0 colocation products,14.3 miles to nearest airport
567,https://datacenters.com/coresite-bo1-boston,CoreSite: BO1 Boston Data Center,"70 Inner Belt Road, Somerville, MA, USA",253000 sqft total space,0 colocation products,3.11 miles to nearest airport,,
568,https://datacenters.com/rackspace-sjc2-san-jose,Rackspace: SJC2 San Jose Data Center,"150 South 1st Street, San Jose, CA, USA",130000 sqft total space,65000 sqft colocation space,5.4 MW total power,0 colocation products,2.49 miles to nearest airport
569,https://datacenters.com/evocative-dallas-dal6,Evocative: Dallas Data Center (DAL6),"1221 Coit Road, Plano, TX, USA",111000 sqft total space,52000 sqft colocation space,12.0 MW total power,0 colocation products,21.6 miles to nearest airport
570,https://datacenters.com/amazon-aws-fadeley-i,Amazon AWS: Fadeley I,"42949 Fadeley Ln, Dulles, VA 20166, USA",150000 sqft total space,0 colocation products,3.11 miles to nearest airport,,
571,https://datacenters.com/24shells-inc-ewr,24Shells Inc: EWR Data Center,"101 Possumtown Road, Piscataway, NJ, USA",0 colocation products,18.02 miles to nearest airport,,,
572,https://datacenters.com/data-canopy-cincinnati,Data Canopy: Cincinnati,"229 W 7th St, Cincinnati, OH 45202, USA",400000 sqft total space,212000 sqft colocation space,12 MW total power,0 colocation products,8.7 miles to nearest airport
573,https://datacenters.com/tierpoint-jacksonville,TierPoint: Jacksonville Data Center,"8324 Baymeadows Way, Jacksonville, FL, USA",120000 sqft total space,17200 sqft colocation space,9 MW total power,0 colocation products,19.89 miles to nearest airport
574,https://datacenters.com/american-tower-edge-boulder,American Tower: Edge Data Center Boulder,"9110 Interlocken Loop, Broomfield, CO, USA",360 sqft total space,272 sqft colocation space,0.096 MW total power,0 colocation products,22.37 miles to nearest airport
575,https://datacenters.com/performive-atl05,Performive: ATL05 Data Center,"1130 Powers Ferry Place, Marietta, GA, USA",0 colocation products,19.89 miles to nearest airport,,,
576,https://datacenters.com/lumen-hartford-1,Lumen: Hartford 1 Data Center,"155 Locust Street, Hartford, CT, USA",11000 sqft total space,1436 sqft colocation space,0 colocation products,13.05 miles to nearest airport,
577,https://datacenters.com/sabey-sdc-manhattan,Sabey Data Centers: SDC Manhattan Data Center,"375 Pearl Street, Pearl Street, New York, NY 10038, USA",0 colocation products,9.33 miles to nearest airport,,,
578,https://datacenters.com/coresite-sv7-silicon-valley,CoreSite: SV7 Silicon Valley Data Center,"3020 Coronado Drive, Santa Clara, CA, USA",230000 sqft total space,0 colocation products,2.49 miles to nearest airport,,
579,https://datacenters.com/amazon-aws-iad56-sterling,Amazon AWS: IAD56 Sterling,"45210 Prologis Plaza, Sterling, VA, USA",78300 sqft total space,0 colocation products,3.11 miles to nearest airport,,
580,https://datacenters.com/cologix-ash1-ashburn,Cologix: ASH1 Ashburn Data Center,"21745 Beaumeade Circle, Ashburn, VA, USA",455000.0 sqft total space,120.0 MW total power,0 colocation products,4.98 miles to nearest airport,
581,https://datacenters.com/123net-southfield-nw-dc2,123NET: Southfield Data Center NW (DC2),"24275 Northwestern Hwy, Southfield, MI, USA",8000 sqft colocation space,1 MW total power,0 colocation products,18.02 miles to nearest airport,
582,https://datacenters.com/databank-slc2-granite-point,DataBank: SLC2 Granite Point Data Center,"14944 Pony Express Rd, Bluffdale, Salt Lake, UT, USA",275000 sqft total space,43820 sqft colocation space,3.25 MW total power,0 colocation products,21.13 miles to nearest airport
583,https://datacenters.com/databank-ewr2-piscataway,DataBank: EWR2 - Piscataway Data Center,"25 Corporate Place South, Piscataway, NJ, USA",47956 sqft total space,22590 sqft colocation space,3 MW total power,0 colocation products,17.4 miles to nearest airport
584,https://datacenters.com/1547-critical-systems-realty-mcallen-tx,1547 Critical Systems Realty: McAllen TX Data Center,"Chase Bank, South 10th Street, McAllen, TX, USA",209000 sqft total space,1.5 MW total power,0 colocation products,1.25 miles to nearest airport,
585,https://datacenters.com/lumen-austin-3-6063a32a-a5ac-485c-aca5-49afb6d081f9,Lumen: Austin 3 Data Center,"2916 Montopolis Dr, Austin, TX, USA",11562 sqft total space,2298 sqft colocation space,0 colocation products,2.49 miles to nearest airport,
586,https://datacenters.com/us-signal-south-bend,US Signal: South Bend Data Center,"506 West South Street, South Bend, IN, USA",0 colocation products,87.62 miles to nearest airport,,,
587,https://datacenters.com/lumen-raleigh-1,Lumen: Raleigh 1 Data Center,"5301 Departure Drive, Raleigh, NC, USA",50000 sqft total space,1204 sqft colocation space,0 colocation products,10.57 miles to nearest airport,
588,https://datacenters.com/expedient-baltimore-tide-point,Expedient: Baltimore Tide Point Data Center,"1050 Hull Street, Baltimore, MD, USA",23083 sqft total space,8900 sqft colocation space,1.5 MW total power,0 colocation products,7.46 miles to nearest airport
589,https://datacenters.com/digital-realty-silicon-valley-sjc31,Digital Realty: Silicon Valley SJC31 Data Center,"2805 Lafayette Street, Santa Clara, CA, USA",145780 sqft total space,9 MW total power,0 colocation products,1.2 miles to nearest airport,
590,https://datacenters.com/iron-mountain-den-1-denver,Iron Mountain Data Centers: DEN - 1 - Denver Data Center,"4300 Brighton Blvd, Denver, CO, USA",180000 sqft total space,14.4 MW total power,0 colocation products,16.16 miles to nearest airport,
591,https://datacenters.com/hostdime-orlando,HostDime: Orlando Data Center,"440 W Kennedy Blvd, Orlando, FL 32810, USA",25000 sqft total space,0 colocation products,13.68 miles to nearest airport,,
592,https://datacenters.com/lumen-albany-3,Lumen: Albany 3 Data Center,"11 North Pearl Street, Albany, NY, USA",6800 sqft total space,774 sqft colocation space,0 colocation products,6.84 miles to nearest airport,
593,https://datacenters.com/otava-metro-detroit,Otava: Metro Detroit Data Center,"6435 North Hix Road, Westland, MI, USA",34500 sqft total space,18000 sqft colocation space,1.2 MW total power,0 colocation products,8.7 miles to nearest airport
594,https://datacenters.com/ibm-dal05-dallas-tx,"IBM Cloud: DAL05 Dallas, TX","4849 Alpha Road, Dallas, TX, USA",0 colocation products,12.43 miles to nearest airport,,,
595,https://datacenters.com/stream-houston-1-the-woodlands,Stream Data Centers: Houston 1 - The Woodlands Data Center,"4001 Technology Forest Blvd, The Woodlands, TX, USA",74901 sqft total space,30000 sqft colocation space,7.8 MW total power,0 colocation products,15.54 miles to nearest airport
596,https://datacenters.com/dartpoints-columbus,DartPoints: Columbus Data Center,"2425 Technology Blvd, Columbus, IN 47201, USA",86400 sqft total space,34000 sqft colocation space,0 colocation products,219.97 miles to nearest airport,
597,https://datacenters.com/amazon-aws-pdx132,Amazon AWS: PDX132,"Beach Access Rd, Umatilla, OR 97882, USA",0 colocation products,178.34 miles to nearest airport,,,
